Country,Country_code,Continent,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Sao Tome and Principe,STP,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.0,1274.0,1272.0,1272.0,1325.0,1191.0,1256.0,1245.0,1364.0,1221.0,1352.0,1454.0,1549.0,1643.0,1733.0,1816.0,1921.0,2004.0,2083.0,2165.0,2243.0,2326.0,2324.0,2313.0,2399.0,2469.0,2432.0,2911.0,2909.0,3295.0,3182.0,2783.0,2817.0,2656.0,2447.0,2622.0,2418.0,2299.0,2295.0,2316.0,2217.0,2203.008131751142,2185.464325489205,2183.874280737866,2204.876640693227,2219.4813618441863,2221.053519685468,2209.4181975595952,2228.905063327373,2247.1224156594976,2218.8196207945666,2245.606316518989,2250.089429771749,2363.182417572882,2408.760664050671,2532.8706478194363,2713.7618506557574,2752.087700585701,2925.8857811955354,2949.8867163522204,3093.3452151814904,3179.0,3217.0,3314.0,3474.0,3545.0,3629.338157439893
Slovakia,SVK,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11815.0,12242.0,12473.0,12659.0,12734.0,12374.0,10537.410328102422,9838.614858401148,10481.115283624136,11063.948714243934,11874.398003782331,12622.909575022642,13335.458993944932,13822.187404715623,13750.333090346365,13904.985372649817,14361.901212738569,14984.731124978656,15773.094799653822,16570.8618948388,17649.520382025807,19099.42767736892,21109.938847246776,22231.9881558054,20953.03666184011,21941.21216159036,22483.0,22745.20359264121,22860.52528903028,23453.04070011222,24647.71891500122,25087.71398638774
Slovenia,SVN,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3934.0,4106.0,4623.0,5002.0,4889.0,5432.0,6005.0,6304.0,7165.0,7760.0,8027.0,8871.0,9624.0,9589.0,10029.0,10264.0,10822.0,11775.0,12803.0,13657.0,14269.0,15079.0,16420.0,17205.0,17462.0,18595.0,20014.0,21367.0,21151.0,20929.0,20535.0,20451.0,20650.0,20663.0,21122.0,20851.0,20083.0,19837.0,18093.0,16401.959143209984,15462.710161800307,15872.120262629578,16664.705793480003,17816.801007646427,18376.246201058384,19258.945870208223,19851.0571234378,20793.918028220585,21501.33672789827,22006.953787735067,22725.31198460027,23257.421804062007,24150.58403741057,24966.938788671512,26182.77966756065,27832.763784800765,28473.59572919677,25905.5126735662,26000.92065154155,26004.0,25269.23230597422,24975.362422209382,25638.66031616144,26186.24869395546,27004.71609980923
Sweden,SWE,Europe,3003.0,3121.0,3228.0,3308.0,3320.0,3406.0,3362.0,3539.0,3599.0,3547.0,3830.0,4085.0,3959.0,3980.0,4053.0,4154.0,4312.0,4581.0,4678.0,4841.0,5109.0,4799.0,4434.0,4503.0,4788.0,4543.0,4868.0,5023.0,5365.0,5488.0,5756.0,5942.0,6113.0,6476.0,6755.0,6582.0,6325.0,6429.0,6845.0,7160.0,7396.0,7579.0,7812.0,8370.0,7739.0,7511.0,7557.0,7779.0,7987.0,8201.0,9000.0,9709.0,9822.0,10127.0,10742.0,11077.0,11152.0,11389.0,11799.0,12060.0,12428.0,12899.0,12884.0,13211.0,13849.0,14564.0,15093.0,15808.0,16761.0,17239.0,17432.0,17883.0,18428.0,19215.0,20269.0,20320.0,20725.0,21509.0,22132.0,22607.0,22765.0,22322.0,22646.0,23465.0,23809.0,23777.0,24002.0,24412.0,25357.0,25805.0,26309.0,27016.0,27468.0,27933.0,28068.0,27614.03463339656,27198.52871669005,26558.825037287952,27505.955365905447,28519.44406153857,29012.104700260545,29862.66668853721,31187.16462765559,32705.21494834704,34202.60423690123,34666.662647201985,35569.77395565354,36435.75404729284,38016.063467838416,39258.99201022208,40992.29948287679,42399.84444197382,42189.96398768368,40116.31067653794,42634.75446263513,42079.0,41523.14327866962,41661.80656239522,42346.83738208002,43782.457073897145,44131.03197238085
Swaziland,SWZ,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.0,623.0,628.0,638.0,658.0,663.0,673.0,682.0,684.0,706.0,783.0,861.0,1017.0,1047.0,1172.0,1320.0,1341.0,1431.0,1329.0,1350.0,1704.0,1722.0,1889.0,1902.0,2204.0,2856.0,3142.0,3083.0,3030.0,2990.0,2946.0,3049.0,3005.0,2888.0,2858.0,2812.0,3210.0,3403.0,3492.0,3668.0,3881.0,3851.28982534085,3901.400080273145,3982.279378771353,4134.208101060545,4383.677498614182,4514.549089619057,4620.918494284041,4712.536264487054,4827.286285655636,4894.520737984168,4976.904948171795,5136.724846010962,5377.557617340607,5559.470083461372,5867.2334289240525,6187.766158455524,6467.820388739696,6791.392164676074,7011.095301605335,7192.751951767251,7389.0,7552.0,7805.0,7927.0,7969.0,7993.149505711394
Seychelles,SYC,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632.0,2778.0,2821.0,2868.0,2992.0,2979.0,2949.0,3008.0,3027.0,3102.0,3257.0,2995.0,3174.0,3384.0,3424.0,3351.0,3351.0,3277.0,3470.0,3379.0,3537.0,3987.0,4149.0,4468.0,4457.0,4506.0,5149.0,5491.0,5906.0,6709.0,6424.0,5928.0,5786.0,5638.0,6030.0,6585.0,6601.0,6827.0,7114.0,7755.0,8239.0,8570.673852880072,9304.808067773713,10009.914074817369,10060.824837873231,10135.095823001377,10468.990582426552,12233.04969535414,13801.187252065483,14235.786766214333,14379.8320383995,14221.162706473831,14581.411389936886,13835.993648382717,13735.897555839423,15172.563175786852,16824.612539785216,18832.825863713213,18687.39099928381,18743.996915386622,20147.178153080706,21545.0,22130.0,23036.0,24250.0,25690.0,28588.602978612664
Syria,SYR,Asia,,,,,,,,,,,,,,,,,,2072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3838.0,3609.0,4441.0,4916.0,5504.0,4844.0,5592.0,5781.0,4844.0,4881.0,4819.0,5050.0,6051.0,5855.0,5797.0,5598.0,5004.0,5246.0,5270.0,6059.0,5643.0,5992.0,7243.0,6403.0,7685.0,8878.0,9526.0,9094.0,9561.0,9580.0,10374.0,10984.0,10817.0,10581.0,9792.0,10026.0,9200.0,9055.0,9913.0,8735.0,9087.0,9424.122590764522,10002.275987573028,10072.486536493594,9969.374045091008,9856.483113254271,9517.3721795319,8826.773523494465,8742.973560668532,7960.29181725339,7668.071651789252,7509.304243284499,7529.701614881877,6986.52380066229,7051.428477593476,7037.718229798778,6901.777865404115,6779.537095538939,6600.378719901472,6586.518348041815,6520.612277450118,5979.0,4443.685928778878,3487.6809823836047,3384.414400143878,3464.037685420644,3380.553443830945
Chad,TCD,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.0,834.0,851.0,870.0,888.0,907.0,926.0,945.0,966.0,983.0,974.0,971.0,1004.0,972.0,929.0,913.0,878.0,866.0,843.0,881.0,880.0,877.0,800.0,746.0,829.0,952.0,918.0,830.0,808.0,622.0,583.0,521.0,524.0,577.0,601.0,642.0,662.0,663.0,692.0,685.0,692.0,703.2837422701148,698.739002074788,680.8005404764043,713.8270847717725,700.7076235119544,694.1050198248446,719.1531161232232,753.8607994162044,733.781232654736,716.0423633332267,783.0551642261155,831.8291855031645,925.5126163056394,1200.272558584737,1266.105032898219,1225.5163120917607,1422.3407897432285,1422.2312009935542,1533.1794860451162,1720.3343471054616,1661.0,1742.6540489050933,1776.0920830641928,1829.834659019249,1802.3212001455688,1648.0383635792052
Togo,TGO,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.0,885.0,899.0,913.0,928.0,940.0,955.0,969.0,982.0,995.0,1058.0,1103.0,1117.0,1143.0,1275.0,1412.0,1503.0,1546.0,1581.0,1707.0,1631.0,1699.0,1709.0,1591.0,1612.0,1556.0,1505.0,1543.0,1650.0,1698.0,1572.0,1423.0,1323.0,1211.0,1239.0,1240.0,1237.0,1165.0,1239.0,1246.0,1275.0,1249.1679432148728,1181.8712650639795,1003.1648748730222,1145.7775800738827,1170.5977170559586,1215.7399788539417,1226.3270498998156,1174.8527369830267,1183.012966099163,1150.3659107050587,1115.5502532020962,1081.7445152462897,1114.4638191719616,1121.8058488923546,1119.8042690911689,1144.8814458855,1145.9206450361482,1150.3578529388246,1165.888833713181,1191.1449266095365,1227.0,1263.0,1292.0,1334.0,1370.0,1412.9878115717115
Thailand,THA,Asia,,,,,,,,,,,,,,,,,,1341.0,,,,,,,,,,,,,,,,1264.0,,,,,,,,,1317.0,,,,,,,,,,,,1302.0,1353.0,1385.0,1490.0,1431.0,1506.0,1482.0,1451.0,1457.0,1581.0,1718.0,1753.0,1831.0,1921.0,1991.0,2085.0,2251.0,2369.0,2488.0,2608.0,2700.0,2750.0,2786.0,2987.0,3045.0,3123.0,3333.0,3585.0,3861.0,3979.0,4071.0,4230.0,4375.0,4538.0,4720.0,4862.0,5053.0,5453.0,6089.0,6735.0,7385.0,7849.744818023884,8409.020942208199,8964.292159989453,9499.51752452374,10080.208263176271,10458.358609825857,9995.618219647871,9077.747796774502,9347.060930016596,9627.10431781556,9818.720536224924,10276.398308003036,10868.83553836039,11408.325704884286,11742.12809366095,12180.711358990808,12694.714634780315,12768.12907692836,12543.398612886303,13343.546749821046,13318.0,14202.250655561857,14504.183137305956,14571.971044652584,14960.908433814262,15411.533795933696
Tajikistan,TJK,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6527.0,,,,,,,5746.0,5622.0,5498.0,5547.0,5469.0,5364.0,5319.0,5040.0,5515.0,4962.0,4803.0,4270.370121797311,2832.7034244352703,2482.413592241653,1928.3185195337007,1666.1839582117348,1559.5211892136726,1552.6323601705285,1589.3315551169549,1621.3205712535982,1723.3563296469088,1845.4782189409689,1982.8836657443285,2135.908281460682,2301.292086233067,2416.8670437122746,2524.844737494775,2647.2093871561588,2801.776179163653,2853.8884804558684,2975.9268086472184,3111.0,3283.909282444051,3464.20694103038,3631.879416508331,3784.343607888181,3978.5557699345873
Turkmenistan,TKM,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7693.0,,,,,,,6763.0,6666.0,6575.0,6535.0,6314.0,6186.0,6204.0,6194.0,6601.0,5915.0,5796.0,5457.756925735311,4587.76365541108,4604.384153414509,3769.624769245482,3473.6801892782573,3226.984836386654,2856.148606855591,3037.7043313486065,3527.160460400249,4173.194599534994,5014.062451005454,5795.640968645097,6784.561001353469,7781.743824791977,8791.675845750144,9752.355478498552,10829.375780106502,12426.718788803995,13188.447854955197,14397.149096972053,16518.0,17333.727821581546,17080.462210519865,17536.7655064105,17857.25990917966,17484.64550869838
Trinidad,TTO,America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5856.0,6207.0,6282.0,6303.0,6239.0,6880.0,8064.0,8518.0,8941.0,9154.0,9964.0,10155.0,10383.0,10708.0,10841.0,11206.0,11531.0,11679.0,12248.0,12588.0,13141.0,13185.0,13753.0,13844.0,14430.0,14534.0,15696.0,16412.0,18042.0,18568.0,19734.0,20298.0,18771.0,16982.0,17680.0,16671.0,15871.0,14929.0,14198.0,13970.0,14112.0,14060.73634791224,14195.95178689203,13745.79712311914,13350.896159820612,14187.65892557864,15004.264326534918,15931.67154762603,17013.754767816095,18159.91590151832,19179.91872757504,19736.67946804856,21052.44914125854,23814.066673498488,25403.269121355348,26651.833009766848,29792.42297643529,30806.173810743134,31434.30390141468,29657.463062082374,30235.994690181866,29745.0,30944.22175941009,31976.95357984833,32878.20246743371,32480.590636657547,30158.125918600163
Tunisia,TUN,Africa,,,,,,,,,,,,,,,,,,1407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.0,1763.0,1945.0,1983.0,1991.0,1855.0,1949.0,1847.0,2058.0,1940.0,2141.0,2289.0,2198.0,2480.0,2533.0,2635.0,2636.0,2558.0,2766.0,2805.0,2912.0,3159.0,3645.0,3540.0,3735.0,3899.0,4095.0,4132.0,4304.0,4481.0,4693.0,4830.0,4713.0,4844.0,4890.0,5039.0,4841.0,5043.0,4940.0,5023.0,5316.0,5446.2281757249175,5789.955052922007,5843.0684103715685,5968.844790171844,6048.7474991021545,6388.393984452914,6680.103410227016,6944.660890067283,7297.474604205236,7548.437842258139,7848.094466525322,7916.679496117091,8281.715263149277,8705.08413958555,8983.384172259366,9420.023150983332,9932.938167715389,10294.921446404009,10533.217825231255,10721.811344221567,10437.0,10750.849821816157,10881.510450057782,11084.781395957822,11063.08092636137,11064.023715502895
Turkey,TUR,Asia,,,,,,,,,,,,,,,,,,1473.0,,,,,832.0,,,,,999.0,1084.0,1199.0,1382.0,1248.0,1361.0,1554.0,1600.0,1669.0,1543.0,1718.0,1731.0,1739.0,2034.0,2066.0,2209.0,2324.0,2146.0,1932.0,1994.0,1792.0,1696.0,1452.0,1831.0,1890.0,2098.0,1946.0,2079.0,2299.0,2522.0,2745.0,2609.0,2754.0,2777.0,2920.0,2973.0,3030.0,3041.0,3022.0,3142.0,3374.0,3453.0,3481.0,3824.0,3929.0,4122.0,4267.0,4398.0,4715.0,4929.0,5050.0,5353.0,5719.0,6110.0,6271.0,6350.0,6204.0,6070.0,6201.0,6381.0,6489.0,6736.0,6958.0,7323.0,7838.0,8019.0,7992.0,8606.0,8658.37842796921,9150.434559004289,9865.300684435108,9308.695420908029,9962.536572317964,10644.633979720156,11432.436812926797,11772.830051334431,11151.67362088466,11904.008181075744,10950.992093676405,11753.953608919272,12380.20683194384,13423.794626208915,14487.758287957333,15425.188711193154,16090.834837989993,16182.732804414643,15188.420447724917,16528.119272825865,17919.0,18539.22197377813,19855.717636344623,20557.401315525167,21519.33050572648,21937.16129674135
Taiwan,TWN,Asia,,,,,,1079.0,1079.0,1278.0,1218.0,985.0,1038.0,1149.0,1186.0,1323.0,1345.0,1258.0,1183.0,1286.0,1240.0,1291.0,1392.0,1561.0,1492.0,1533.0,1513.0,1561.0,1728.0,1760.0,1889.0,1959.0,1954.0,1919.0,1934.0,1991.0,2021.0,1997.0,2066.0,1957.0,2012.0,2169.0,2246.0,2212.0,2295.0,2200.0,1992.0,,,,,,,,,,1460.0,1513.0,1639.0,1728.0,1825.0,1895.0,1926.0,1997.0,2056.0,2118.0,2157.0,2228.0,2326.0,2463.0,2676.0,2885.0,3054.0,3300.0,3484.0,3720.0,4044.0,4470.0,4962.0,5496.0,5455.0,5614.0,6245.0,6752.0,7519.0,7967.0,8384.0,8749.0,8910.0,9530.0,10394.0,10779.0,11918.0,13705.0,14183.0,15203.0,15841.0,16934.814283087933,18101.33184019001,19087.597762325888,20269.266376011605,21329.685994277752,22390.0519078282,23437.76776205303,24131.219974200325,25471.78123656917,26787.4456724356,26203.97590806403,27425.805914397857,28348.85250780521,29975.137825133574,31374.454421611863,32867.3671239113,34761.31136565504,34762.367306191816,33974.45410882216,37385.489357948376,38565.0,39291.18391861582,40140.730537687625,41930.839322568136,42438.46020390246,43262.193509298006
Tanzania,TZA,Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.0,743.0,740.0,697.0,735.0,733.0,724.0,720.0,708.0,724.0,732.0,703.0,746.0,770.0,787.0,792.0,867.0,875.0,894.0,883.0,905.0,915.0,945.0,945.0,937.0,956.0,996.0,993.0,993.0,977.0,958.0,920.0,905.0,875.0,870.0,843.0,845.0,859.0,867.0,870.0,875.0,891.8942647965827,895.4805987006042,900.4133422705056,904.7574646513776,931.0027659210888,979.7304350786228,1017.1681184679212,1052.0750167956455,1100.353206858519,1148.680170099534,1213.6268753140637,1293.2050658668406,1369.9390816150094,1464.385366938692,1554.1523158958562,1621.9965444967752,1754.462648524997,1848.174527375122,1946.8481316239383,2068.8636615835253,2227.0,2271.4642969378106,2353.3415737859964,2436.456366677214,2505.972428743895,2592.661946215996
Uganda,UGA,Africa,,,,,,,,,,,803.687776477192,749.8912316014367,707.5060750326599,,723.6244541484717,722.0305676855896,712.467248908297,707.6855895196508,,,,,,,,,,,,,1053.5589519650655,991.397379912664,957.92576419214,932.4235807860264,852.7292576419215,860.6986899563319,852.7292576419214,895.7641921397379,801.7248908296942,914.890829694323,969.082969432314,994.5851528384278,1036.0262008733623,,,1126.877729257642,1059.934497816594,991.3973799126638,919.6724890829696,911.703056768559,,,,1059.934497816594,1095.0,1023.0,1058.0,1076.0,1033.0,1071.0,1100.0,1116.0,1092.0,1116.0,1137.0,1093.0,1106.0,1197.0,1251.0,1242.0,1280.0,1310.0,1304.0,1404.0,1382.0,1385.0,1364.0,1331.0,1302.0,1243.0,1219.0,1207.0,1111.0,966.0,912.0,923.0,972.0,1014.0,897.0,886.0,858.0,877.0,902.0,929.0,932.0,915.4053283443002,934.8262611058482,959.1881430158104,994.5333917618376,1054.7139296053565,1091.5275264003274,1107.5009409743204,1137.638151241129,1185.4312690393156,1191.9538798461265,1255.8844342134323,1301.0588278641792,1335.03049678079,1364.6851931103718,1451.097326273943,1501.385499557381,1569.829840705876,1679.3994778834551,1757.38624301723,1831.2907004674328,1890.0,1878.895928781196,1895.464405554264,1941.190439361355,2026.8051534141848,1953.096521664952
Ukraine,UKR,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7849.0,,,,,,,8467.0,8695.0,8934.0,9288.0,9476.0,9387.0,9408.0,9648.0,9704.0,10082.0,9607.0,8899.096690561873,8130.276785856602,7090.257341436511,5585.413321986644,5024.181735240126,4636.626309204157,4612.40421983972,4640.199197785761,4751.316240598978,5165.808153729847,5793.659759650365,6262.982424808585,7029.570523797112,8049.395377032447,8496.676338957132,9355.987925458065,10355.818446673604,10824.076461069992,9381.224975441304,9601.208608595822,10333.0,10381.638185351349,10405.389314437634,9817.459393841984,8959.173499131002,9221.608186466145
Uruguay,URY,America,4112.0,3967.0,3435.0,3532.0,3387.0,3532.0,4015.0,4015.0,4015.0,3387.0,3822.0,4063.0,4355.0,4355.0,4500.0,4500.0,5176.0,4838.0,3773.0,3532.0,3435.0,3918.0,3918.0,4595.0,3580.0,3532.0,3870.0,4112.0,4258.0,4208.0,4548.0,5080.0,5176.0,5128.0,5950.0,4838.0,4450.0,4112.0,4693.0,4790.0,4790.0,4935.0,5273.0,5322.0,4983.0,5225.0,4838.0,4693.0,5322.0,5418.0,5903.0,5757.0,5853.0,6531.0,7015.0,7548.0,7353.0,8030.0,8273.0,8176.0,8225.0,8176.0,7788.0,7450.0,7643.0,7740.0,7498.0,7450.0,7498.0,7498.0,7693.0,7305.0,7353.0,7740.0,8030.0,7933.0,7643.0,7885.0,8176.0,8563.0,8853.0,8950.0,9483.0,9966.0,10546.0,10643.0,9578.0,8950.0,8805.0,8901.0,9628.0,10305.0,10256.0,10305.0,10305.0,10586.408414766767,11349.542004280956,11581.704684274522,12344.150140296246,12092.638852246671,12660.162655503667,13226.47779769592,13744.321148516316,13348.756281367088,13050.0639035873,12463.91903980911,11399.580724707435,11438.68613850908,11955.309438553342,12757.498640066233,13223.780764577108,13976.392578731906,14869.92666630942,15143.996123101964,16415.62883173476,17211.0,17776.02749140041,18553.332642626025,19104.3132118841,19123.60293273461,19393.98190078564
USA,USA,America,6885.6736,7406.341600000001,7426.9112,7959.149600000001,8037.5712,8770.3632,8684.228000000001,8941.348,8663.6584,9121.332,9980.1128,9950.544,8975.976073471576,9798.118165962504,9636.78272182369,9735.889276162254,9976.567052540477,10107.969407089222,9096.37197572402,9164.17677403762,10222.31985087294,9769.078001020383,10471.305782318592,10449.780270189627,10152.92710876304,9674.880487572922,10009.71527703613,11071.242977955602,11126.712983463249,11149.772026621313,11647.767778146148,11532.397899064365,11451.068960239278,11954.235345750252,10694.982075282736,9930.963393975506,8380.50437668054,8048.224515824326,8667.091848719567,9680.838642745884,10568.012351747955,11295.098948010274,10526.133571171693,11171.448105736908,12005.095163215066,13553.401661236254,14869.861152947138,16050.217416219604,16999.327167581923,16477.551766472516,14822.466474563713,14311.547192312,14734.232123999998,14196.672,15240.0,16125.0,16444.0,16917.0,16512.0,17370.0,17397.0,17406.0,16946.0,17900.0,18057.0,18175.0,18976.0,19514.0,20360.0,21390.0,22529.0,22842.0,23691.0,24195.0,23958.0,24394.0,25414.0,26602.0,26286.0,25956.0,27058.0,28001.0,29286.0,29949.0,29611.0,30056.0,29210.0,30158.0,32076.0,33023.0,33850.0,34730.0,35863.0,36756.0,36982.0,36463.95763729273,37240.2990340352,37761.53516734228,38807.27997199269,39390.6254014683,40412.75103133644,41722.6703296506,43072.75802109557,44575.84862702155,45886.47049828895,45878.009153955805,46266.29589143221,47157.99527113943,48492.71712261176,49654.76142510663,50489.86002183292,50901.74470450649,50275.74633714328,48452.93350407469,49266.91586220606,49675.0,50436.4354973145,51010.79810347045,51796.61921780836,52808.154135428966,53301.01506695151
Uzbekistan,UZB,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8125.0,,,,,,,7453.0,7527.0,7594.0,7672.0,7189.0,7181.0,6904.0,6680.0,7101.0,7093.0,6790.0,6485.527824276889,5530.478591343006,5193.464140177949,4744.457857055245,4535.263246411296,4452.881873653169,4529.334428545817,4575.986800198938,4630.651445684996,4667.25991024069,4725.252501412581,4777.288582671538,4844.729951296877,5068.208628019459,5284.004909239419,5535.12177857377,5907.998911216545,6278.273243067424,6618.097601072618,7002.859552872846,7396.0,7847.0745809285745,8340.98818310055,8831.601152916568,9381.346864214403,9845.352192260572
Venezuela,VEN,America,2134.0,2192.0,2134.0,1808.0,1846.0,1769.0,1655.0,1769.0,1788.0,1808.0,1788.0,1731.0,1693.0,1693.0,1674.0,1596.0,1712.0,1750.0,2020.0,2020.0,1884.0,1962.0,2039.0,1962.0,1903.0,1846.0,2000.0,2096.0,2173.0,2289.0,2423.0,2461.0,2866.0,2942.0,2923.0,2904.0,2635.0,2923.0,3038.0,3615.0,3904.0,3885.0,4289.0,4538.0,4769.0,4635.0,4001.0,4423.0,4769.0,5808.0,6655.0,6500.0,7712.0,7828.0,8462.0,9039.0,9309.0,9500.0,10020.0,10501.0,11136.0,11923.0,11615.0,12078.0,12116.0,12231.0,12848.0,13232.0,14019.0,14347.0,14174.0,14250.0,14520.0,14655.0,15289.0,15192.0,15135.0,15540.0,15943.0,16385.0,17174.0,17693.0,17481.0,17135.0,16270.0,15750.0,15423.0,14155.0,13597.0,13270.0,13751.0,13866.0,14308.0,12750.0,13251.0,14274.525487149784,14901.61635472764,14693.90203822638,14129.277975631472,14448.282191870983,14211.809414036632,14894.336745593098,14739.05065821806,13669.484604293504,13992.608807948873,14298.036957580944,12856.04918742854,11728.183005623305,13713.045236368866,14944.339489328482,16253.68575385359,17386.085276439902,18019.09018091404,17242.944826690808,17105.579327823347,17746.0,18486.458202705155,18484.233988743432,17579.223347306317,16333.082942876688,13428.788576486702
Vietnam,VNM,Asia,,,,,,,,,,,,,,,,,,1159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.0,1078.0,1106.0,1135.0,1167.0,1195.0,1218.0,1235.0,1251.0,1262.0,1274.0,1294.0,1411.0,1406.0,1427.0,1398.0,1369.0,1165.0,1114.0,1178.0,1172.0,1202.0,1278.0,1333.0,1248.0,1132.0,1290.0,1304.0,1285.0,1267.0,1207.0,1223.0,1293.0,1333.0,1420.0,1471.0,1481.0,1500.0,1556.0,1588.0,1634.0,1688.1598950401428,1792.6707736381495,1894.858620295663,2018.350703015744,2167.0420489578314,2323.046383537817,2466.873549524783,2564.2844556497544,2641.3484975664,2773.10163510792,2915.6861402415084,3070.6934784828986,3242.2854696510985,3437.6644223214967,3637.6563793050814,3828.907673426166,4037.232859156257,4200.235230939429,4360.06172503739,4571.848584052684,4786.0,4987.96428728723,5199.7790307947325,5465.483582513126,5776.464968279421,6089.623180302986
Yemen,YEM,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.0,1463.0,1473.0,1482.0,1492.0,1502.0,1508.0,1516.0,1522.0,1529.0,1537.0,1545.0,1554.0,1568.0,1576.0,1588.0,1605.0,1624.0,1639.0,1658.0,1961.0,2254.0,2383.0,2614.0,2703.0,2844.0,3193.0,3446.0,3636.0,3733.0,3650.0,3767.0,3724.0,3827.0,3861.0,3717.0,3684.0,3712.0,3747.0,3751.0,3622.0,3661.923642566381,3759.718276332795,3712.341069606074,3775.0694790013713,3823.318906002896,3855.572028098804,3927.680345307757,4044.148416518585,4080.218421657483,4212.105455723758,4249.033862041028,4292.098860408951,4326.510489125589,4371.395583773154,4485.582795708078,4497.259330502254,4516.143645657066,4549.008987048359,4593.542710018725,4812.34539486658,4088.0,4064.342306429271,4139.823175424532,4019.3998587474753,2820.617221187428,2495.499372940501
Former Yugoslavia,,,,,,,1323.0,,,,,,,,,,1551.0,,,1551.0,,,,,,,1513.0,1529.0,1551.0,1608.0,1699.0,1758.0,1854.0,1798.0,1929.0,2002.0,1935.0,1851.0,1655.0,1683.0,1722.0,1672.0,1863.0,1868.0,1991.0,2072.0,,,,,,,,1930.0,2273.0,2463.0,2276.0,2335.0,2125.0,2289.0,2335.0,2721.0,2560.0,3045.0,3084.0,3547.0,3778.0,3950.0,4041.0,4481.0,4941.0,4981.0,5311.0,5378.0,5523.0,6001.0,6288.0,6730.0,6948.0,7226.0,7767.0,7976.0,8207.0,8780.0,9283.0,9873.0,10037.0,10106.0,10080.0,9907.0,10029.0,10009.0,10299.0,10119.0,9884.0,9887.0,9000.0,7867.9598388173745,6506.901941521455,5552.536993505627,5851.690742181291,6285.908546823549,6938.206765048188,7697.678649667557,8152.8538890536865,8035.61179862598,8472.589152917037,8827.675459763366,9266.389589670263,9686.030682864664,10317.228942692149,10881.867263282466,11598.9793154583,12461.669708266078,13125.143353293388,14028.419546965251,14250.789453253348,14540.0,14331.0,14500.0,14627.0,14971.0,15537.365721397526
